trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN12271F3093699:2024-08-10T00:26:19Z,18:47:00,18:47:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12271F3093699:2024-08-10T00:26:19Z,20:50:00,20:50:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12273F2234873:2024-08-10T00:26:19Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12273F2234873:2024-08-10T00:26:19Z,21:14:00,21:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12273F2567788:2024-08-10T00:26:19Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12273F2567788:2024-08-10T00:26:19Z,21:14:00,21:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12273F2898692:2024-08-10T00:26:19Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12273F2898692:2024-08-10T00:26:19Z,21:14:00,21:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12274F3089194:2024-08-10T00:26:19Z,17:07:00,17:07:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12274F3089194:2024-08-10T00:26:19Z,19:11:00,19:14:00,StopPoint:OCETGV INOUI-87393702,1,,1,0,
OCESN12274F3089194:2024-08-10T00:26:19Z,19:24:00,19:24:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN12274F3089643:2024-08-10T00:26:19Z,17:07:00,17:07:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12274F3089643:2024-08-10T00:26:19Z,19:08:00,19:11:00,StopPoint:OCETGV INOUI-87393702,1,,1,0,
OCESN12274F3089643:2024-08-10T00:26:19Z,19:21:00,19:21:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN12274F3089644:2024-08-10T00:26:19Z,17:07:00,17:07:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12274F3089644:2024-08-10T00:26:19Z,19:08:00,19:11:00,StopPoint:OCETGV INOUI-87393702,1,,1,0,
OCESN12274F3089644:2024-08-10T00:26:19Z,19:21:00,19:21:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN12274F3091374:2024-08-10T00:26:19Z,17:07:00,17:07:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12274F3091374:2024-08-10T00:26:19Z,19:09:00,19:12:00,StopPoint:OCETGV INOUI-87393702,1,,1,0,
OCESN12274F3091374:2024-08-10T00:26:19Z,19:24:00,19:24:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN12274F3091375:2024-08-10T00:26:19Z,17:07:00,17:07:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12274F3091375:2024-08-10T00:26:19Z,19:09:00,19:12:00,StopPoint:OCETGV INOUI-87393702,1,,1,0,
OCESN12274F3091375:2024-08-10T00:26:19Z,19:24:00,19:24:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN12274F3091530:2024-08-10T00:26:19Z,17:11:00,17:11:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12274F3091530:2024-08-10T00:26:19Z,19:07:00,19:10:00,StopPoint:OCETGV INOUI-87393702,1,,1,0,
OCESN12274F3091530:2024-08-10T00:26:19Z,19:20:00,19:20:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN12275F2943094:2024-08-10T00:26:19Z,15:10:00,15:10:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12275F2943094:2024-08-10T00:26:19Z,17:14:00,17:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12276F3214978:2024-08-10T00:26:19Z,06:46:00,06:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12276F3214978:2024-08-10T00:26:19Z,08:49:00,08:49:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12278F3074576:2024-08-10T00:26:19Z,19:50:00,19:50:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12278F3074576:2024-08-10T00:26:19Z,20:24:00,20:27:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN12278F3074576:2024-08-10T00:26:19Z,21:30:00,21:34:00,StopPoint:OCETGV INOUI-87571240,2,,0,0,
OCESN12278F3074576:2024-08-10T00:26:19Z,22:34:00,22:34:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN12291F3076046:2024-08-10T00:26:19Z,17:01:00,17:01:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12291F3076046:2024-08-10T00:26:19Z,18:14:00,18:17:00,StopPoint:OCETGV INOUI-87575142,1,,0,0,
OCESN12291F3076046:2024-08-10T00:26:19Z,18:35:00,18:35:00,StopPoint:OCETGV INOUI-87575001,2,,1,0,
OCESN12295F3093927:2024-08-09T00:28:34Z,19:19:00,19:19:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12295F3093927:2024-08-09T00:28:34Z,20:18:00,20:22:00,StopPoint:OCETGV INOUI-87571240,1,,0,0,
OCESN12295F3093927:2024-08-09T00:28:34Z,20:54:00,20:54:00,StopPoint:OCETGV INOUI-87575001,2,,1,0,
OCESN2051F3134451:2024-08-10T00:26:19Z,12:28:00,12:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2051F3134451:2024-08-10T00:26:19Z,13:49:00,13:52:00,StopPoint:OCETGV INOUI-87142109,1,,0,0,
OCESN2051F3134451:2024-08-10T00:26:19Z,14:29:00,14:29:00,StopPoint:OCETGV INOUI-87212027,2,,1,0,
OCESN2052F3101468:2024-08-07T00:26:45Z,08:54:00,08:54:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN2052F3101468:2024-08-07T00:26:45Z,09:31:00,09:35:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN2052F3101468:2024-08-07T00:26:45Z,10:16:00,10:19:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN2052F3101468:2024-08-07T00:26:45Z,10:52:00,10:56:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN2052F3101468:2024-08-07T00:26:45Z,11:47:00,11:55:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN2052F3101468:2024-08-07T00:26:45Z,12:23:00,12:28:00,StopPoint:OCETGV INOUI-87111849,5,,0,0,
OCESN2052F3101468:2024-08-07T00:26:45Z,12:55:00,12:58:00,StopPoint:OCETGV INOUI-87171926,6,,0,0,
OCESN2052F3101468:2024-08-07T00:26:45Z,13:23:00,13:30:00,StopPoint:OCETGV INOUI-87147322,7,,0,0,
OCESN2052F3101468:2024-08-07T00:26:45Z,13:49:00,13:52:00,StopPoint:OCETGV INOUI-87142109,8,,0,0,
OCESN2052F3101468:2024-08-07T00:26:45Z,14:29:00,14:29:00,StopPoint:OCETGV INOUI-87212027,9,,1,0,
OCESN2057F3300611:2024-08-10T00:26:19Z,13:51:00,13:51:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2057F3300611:2024-08-10T00:26:19Z,15:37:00,15:37:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2058F3363260:2024-08-10T00:26:19Z,14:49:00,14:49:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2058F3363260:2024-08-10T00:26:19Z,16:35:00,16:35:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2060F3303010:2024-08-10T00:26:19Z,18:57:00,18:57:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2060F3303010:2024-08-10T00:26:19Z,20:43:00,20:43:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2061F3403413:2024-08-10T00:26:19Z,17:24:00,17:24:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2061F3403413:2024-08-10T00:26:19Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2061F3403414:2024-08-10T00:26:19Z,17:24:00,17:24:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2061F3403414:2024-08-10T00:26:19Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2062F3236120:2024-08-10T00:26:19Z,17:20:00,17:20:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2062F3236120:2024-08-10T00:26:19Z,19:05:00,19:05:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2062F3286066:2024-08-10T00:26:19Z,17:19:00,17:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2062F3286066:2024-08-10T00:26:19Z,19:05:00,19:05:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2062F3306551:2024-08-10T00:26:19Z,17:19:00,17:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2062F3306551:2024-08-10T00:26:19Z,19:06:00,19:06:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2065F3016872:2024-08-10T00:26:19Z,09:25:00,09:25:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2065F3016872:2024-08-10T00:26:19Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2066F3119128:2024-08-10T00:26:19Z,18:20:00,18:20:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2066F3119128:2024-08-10T00:26:19Z,19:28:00,19:31:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2066F3119128:2024-08-10T00:26:19Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2071F3163430:2024-08-10T00:26:19Z,21:55:00,21:55:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2071F3163430:2024-08-10T00:26:19Z,23:41:00,23:41:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2074F3097421:2024-08-10T00:26:19Z,18:12:00,18:12:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2074F3097421:2024-08-10T00:26:19Z,18:48:00,18:51:00,StopPoint:OCETGV INOUI-87142109,1,,0,0,
OCESN2074F3097421:2024-08-10T00:26:19Z,19:28:00,19:31:00,StopPoint:OCETGV INOUI-87171926,2,,0,0,
OCESN2074F3097421:2024-08-10T00:26:19Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2074F3334499:2024-08-10T00:26:19Z,18:12:00,18:12:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2074F3334499:2024-08-10T00:26:19Z,18:48:00,18:51:00,StopPoint:OCETGV INOUI-87142109,1,,0,0,
OCESN2074F3334499:2024-08-10T00:26:19Z,19:28:00,19:31:00,StopPoint:OCETGV INOUI-87171926,2,,0,0,
OCESN2074F3334499:2024-08-10T00:26:19Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2076F3156020:2024-08-10T00:26:19Z,20:26:00,20:26:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2076F3156020:2024-08-10T00:26:19Z,22:13:00,22:13:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2077F3335979:2024-08-10T00:26:19Z,18:54:00,18:54:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2077F3335979:2024-08-10T00:26:19Z,20:41:00,20:41:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2079F3384155:2024-08-10T00:26:19Z,17:52:00,17:52:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2079F3384155:2024-08-10T00:26:19Z,19:38:00,19:38:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2080F3089908:2024-08-06T00:26:38Z,16:15:00,16:15:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2080F3089908:2024-08-06T00:26:38Z,17:05:00,17:09:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2080F3089908:2024-08-06T00:26:38Z,17:31:00,17:34:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2080F3089908:2024-08-06T00:26:38Z,17:55:00,17:58:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2080F3089908:2024-08-06T00:26:38Z,18:53:00,18:56:00,StopPoint:OCETGV INOUI-87725002,4,,0,0,
OCESN2080F3089908:2024-08-06T00:26:38Z,19:56:00,20:06:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN2080F3089908:2024-08-06T00:26:38Z,21:09:00,21:12:00,StopPoint:OCETGV INOUI-87318964,6,,0,0,
OCESN2080F3089908:2024-08-06T00:26:38Z,21:31:00,21:34:00,StopPoint:OCETGV INOUI-87319012,7,,0,0,
OCESN2080F3089908:2024-08-06T00:26:38Z,21:46:00,21:46:00,StopPoint:OCETGV INOUI-87751008,8,,1,0,
OCESN2080F3089909:2024-08-06T00:26:38Z,16:15:00,16:15:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2080F3089909:2024-08-06T00:26:38Z,17:05:00,17:09:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2080F3089909:2024-08-06T00:26:38Z,17:31:00,17:34:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2080F3089909:2024-08-06T00:26:38Z,17:55:00,17:58:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2080F3089909:2024-08-06T00:26:38Z,18:53:00,18:56:00,StopPoint:OCETGV INOUI-87725002,4,,0,0,
OCESN2080F3089909:2024-08-06T00:26:38Z,19:56:00,20:06:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN2080F3089909:2024-08-06T00:26:38Z,21:09:00,21:12:00,StopPoint:OCETGV INOUI-87318964,6,,0,0,
OCESN2080F3089909:2024-08-06T00:26:38Z,21:31:00,21:34:00,StopPoint:OCETGV INOUI-87319012,7,,0,0,
OCESN2080F3089909:2024-08-06T00:26:38Z,21:46:00,21:46:00,StopPoint:OCETGV INOUI-87751008,8,,1,0,
OCESN2080F3089911:2024-04-16T00:31:58Z,16:16:00,16:16:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2080F3089911:2024-04-16T00:31:58Z,17:05:00,17:09:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2080F3089911:2024-04-16T00:31:58Z,17:31:00,17:34:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2080F3089911:2024-04-16T00:31:58Z,17:55:00,17:58:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2080F3089911:2024-04-16T00:31:58Z,18:53:00,18:56:00,StopPoint:OCETGV INOUI-87725002,4,,0,0,
OCESN2080F3089911:2024-04-16T00:31:58Z,19:56:00,20:06:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN2080F3089911:2024-04-16T00:31:58Z,21:09:00,21:12:00,StopPoint:OCETGV INOUI-87318964,6,,0,0,
OCESN2080F3089911:2024-04-16T00:31:58Z,21:31:00,21:34:00,StopPoint:OCETGV INOUI-87319012,7,,0,0,
OCESN2080F3089911:2024-04-16T00:31:58Z,21:46:00,21:46:00,StopPoint:OCETGV INOUI-87751008,8,,1,0,
OCESN2080F3403116:2024-08-09T00:28:34Z,16:15:00,16:15:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2080F3403116:2024-08-09T00:28:34Z,16:57:00,17:09:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2080F3403116:2024-08-09T00:28:34Z,17:31:00,17:34:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2080F3403116:2024-08-09T00:28:34Z,17:55:00,17:58:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2080F3403116:2024-08-09T00:28:34Z,18:53:00,18:56:00,StopPoint:OCETGV INOUI-87725002,4,,0,0,
OCESN2080F3403116:2024-08-09T00:28:34Z,19:56:00,20:06:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN2080F3403116:2024-08-09T00:28:34Z,21:09:00,21:12:00,StopPoint:OCETGV INOUI-87318964,6,,0,0,
OCESN2080F3403116:2024-08-09T00:28:34Z,21:31:00,21:34:00,StopPoint:OCETGV INOUI-87319012,7,,0,0,
OCESN2080F3403116:2024-08-09T00:28:34Z,21:46:00,21:46:00,StopPoint:OCETGV INOUI-87751008,8,,1,0,
OCESN2083F3089905:2024-08-09T00:28:34Z,08:12:00,08:12:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN2083F3089905:2024-08-09T00:28:34Z,08:23:00,08:26:00,StopPoint:OCETGV INOUI-87319012,1,,0,0,
OCESN2083F3089905:2024-08-09T00:28:34Z,08:45:00,08:48:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN2083F3089905:2024-08-09T00:28:34Z,09:54:00,10:04:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN2083F3089905:2024-08-09T00:28:34Z,11:03:00,11:06:00,StopPoint:OCETGV INOUI-87725002,4,,0,0,
OCESN2083F3089905:2024-08-09T00:28:34Z,12:00:00,12:03:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN2083F3089905:2024-08-09T00:28:34Z,12:24:00,12:27:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN2083F3089905:2024-08-09T00:28:34Z,12:50:00,12:54:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN2083F3089905:2024-08-09T00:28:34Z,13:43:00,13:43:00,StopPoint:OCETGV INOUI-87212027,8,,1,0,
OCESN2083F3091914:2024-07-13T00:41:35Z,08:12:00,08:12:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN2083F3091914:2024-07-13T00:41:35Z,08:23:00,08:26:00,StopPoint:OCETGV INOUI-87319012,1,,0,0,
OCESN2083F3091914:2024-07-13T00:41:35Z,08:45:00,08:48:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN2083F3091914:2024-07-13T00:41:35Z,09:53:00,10:03:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN2083F3091914:2024-07-13T00:41:35Z,11:03:00,11:06:00,StopPoint:OCETGV INOUI-87725002,4,,0,0,
OCESN2083F3091914:2024-07-13T00:41:35Z,12:02:00,12:05:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN2083F3091914:2024-07-13T00:41:35Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN2083F3091914:2024-07-13T00:41:35Z,12:50:00,12:53:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN2083F3091914:2024-07-13T00:41:35Z,13:43:00,13:43:00,StopPoint:OCETGV INOUI-87212027,8,,1,0,
OCESN2083F3091915:2024-07-13T00:41:35Z,08:12:00,08:12:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN2083F3091915:2024-07-13T00:41:35Z,08:23:00,08:26:00,StopPoint:OCETGV INOUI-87319012,1,,0,0,
OCESN2083F3091915:2024-07-13T00:41:35Z,08:45:00,08:48:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN2083F3091915:2024-07-13T00:41:35Z,09:53:00,10:03:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN2083F3091915:2024-07-13T00:41:35Z,11:03:00,11:06:00,StopPoint:OCETGV INOUI-87725002,4,,0,0,
OCESN2083F3091915:2024-07-13T00:41:35Z,12:02:00,12:05:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN2083F3091915:2024-07-13T00:41:35Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN2083F3091915:2024-07-13T00:41:35Z,12:50:00,12:53:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN2083F3091915:2024-07-13T00:41:35Z,13:43:00,13:43:00,StopPoint:OCETGV INOUI-87212027,8,,1,0,
OCESN2083F3098612:2024-07-13T00:41:35Z,08:12:00,08:12:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN2083F3098612:2024-07-13T00:41:35Z,08:23:00,08:26:00,StopPoint:OCETGV INOUI-87319012,1,,0,0,
OCESN2083F3098612:2024-07-13T00:41:35Z,08:45:00,08:48:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN2083F3098612:2024-07-13T00:41:35Z,09:53:00,10:03:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN2083F3098612:2024-07-13T00:41:35Z,11:03:00,11:06:00,StopPoint:OCETGV INOUI-87725002,4,,0,0,
OCESN2083F3098612:2024-07-13T00:41:35Z,12:01:00,12:04:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN2083F3098612:2024-07-13T00:41:35Z,12:24:00,12:27:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN2083F3098612:2024-07-13T00:41:35Z,12:50:00,12:53:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN2083F3098612:2024-07-13T00:41:35Z,13:43:00,13:43:00,StopPoint:OCETGV INOUI-87212027,8,,1,0,
OCESN2083F3115828:2024-07-04T00:34:03Z,08:12:00,08:12:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN2083F3115828:2024-07-04T00:34:03Z,08:23:00,08:26:00,StopPoint:OCETGV INOUI-87319012,1,,0,0,
OCESN2083F3115828:2024-07-04T00:34:03Z,08:45:00,08:48:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN2083F3115828:2024-07-04T00:34:03Z,09:53:00,10:03:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN2083F3115828:2024-07-04T00:34:03Z,11:03:00,11:06:00,StopPoint:OCETGV INOUI-87725002,4,,0,0,
OCESN2083F3115828:2024-07-04T00:34:03Z,12:01:00,12:04:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN2083F3115828:2024-07-04T00:34:03Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN2083F3115828:2024-07-04T00:34:03Z,12:50:00,12:54:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN2083F3115828:2024-07-04T00:34:03Z,13:43:00,13:43:00,StopPoint:OCETGV INOUI-87212027,8,,1,0,
OCESN2083F3379756:2024-07-13T00:41:35Z,08:12:00,08:12:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN2083F3379756:2024-07-13T00:41:35Z,08:23:00,08:26:00,StopPoint:OCETGV INOUI-87319012,1,,0,0,
OCESN2083F3379756:2024-07-13T00:41:35Z,08:45:00,08:48:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN2083F3379756:2024-07-13T00:41:35Z,09:53:00,10:03:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN2083F3379756:2024-07-13T00:41:35Z,11:03:00,11:06:00,StopPoint:OCETGV INOUI-87725002,4,,0,0,
OCESN2083F3379756:2024-07-13T00:41:35Z,12:01:00,12:04:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN2083F3379756:2024-07-13T00:41:35Z,12:24:00,12:27:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN2083F3379756:2024-07-13T00:41:35Z,12:50:00,12:53:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN2083F3379756:2024-07-13T00:41:35Z,13:43:00,13:43:00,StopPoint:OCETGV INOUI-87212027,8,,1,0,
OCESN2086F3154490:2024-08-10T00:26:19Z,10:47:00,10:47:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2086F3154490:2024-08-10T00:26:19Z,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2087F3089894:2024-05-01T00:28:50Z,08:10:00,08:10:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2087F3089894:2024-05-01T00:28:50Z,08:57:00,09:04:00,StopPoint:OCETGV INOUI-87212027,1,,0,0,
OCESN2087F3089894:2024-05-01T00:28:50Z,09:55:00,09:58:00,StopPoint:OCETGV INOUI-87182063,2,,0,0,
OCESN2087F3089894:2024-05-01T00:28:50Z,10:19:00,10:21:00,StopPoint:OCETGV INOUI-87300822,3,,0,0,
OCESN2087F3089894:2024-05-01T00:28:50Z,10:42:00,10:44:00,StopPoint:OCETGV INOUI-87300863,4,,0,0,
OCESN2087F3089894:2024-05-01T00:28:50Z,11:11:00,11:21:00,StopPoint:OCETGV INOUI-87713040,5,,0,0,
OCESN2087F3089894:2024-05-01T00:28:50Z,12:18:00,12:21:00,StopPoint:OCETGV INOUI-87725689,6,,0,0,
OCESN2087F3089894:2024-05-01T00:28:50Z,12:56:00,13:10:00,StopPoint:OCETGV INOUI-87723197,7,,0,0,
OCESN2087F3089894:2024-05-01T00:28:50Z,13:46:00,13:51:00,StopPoint:OCETGV INOUI-87763029,8,,0,0,
OCESN2087F3089894:2024-05-01T00:28:50Z,14:26:00,14:29:00,StopPoint:OCETGV INOUI-87318964,9,,0,0,
OCESN2087F3089894:2024-05-01T00:28:50Z,14:49:00,14:52:00,StopPoint:OCETGV INOUI-87319012,10,,0,0,
OCESN2087F3089894:2024-05-01T00:28:50Z,15:04:00,15:04:00,StopPoint:OCETGV INOUI-87751008,11,,1,0,
OCESN2087F3089895:2024-06-08T00:28:11Z,09:04:00,09:04:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2087F3089895:2024-06-08T00:28:11Z,09:55:00,09:58:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2087F3089895:2024-06-08T00:28:11Z,10:19:00,10:21:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2087F3089895:2024-06-08T00:28:11Z,10:42:00,10:44:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2087F3089895:2024-06-08T00:28:11Z,11:11:00,11:21:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2087F3089895:2024-06-08T00:28:11Z,12:18:00,12:21:00,StopPoint:OCETGV INOUI-87725689,5,,0,0,
OCESN2087F3089895:2024-06-08T00:28:11Z,12:56:00,13:10:00,StopPoint:OCETGV INOUI-87723197,6,,0,0,
OCESN2087F3089895:2024-06-08T00:28:11Z,13:46:00,13:51:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN2087F3089895:2024-06-08T00:28:11Z,14:26:00,14:29:00,StopPoint:OCETGV INOUI-87318964,8,,0,0,
OCESN2087F3089895:2024-06-08T00:28:11Z,14:49:00,14:52:00,StopPoint:OCETGV INOUI-87319012,9,,0,0,
OCESN2087F3089895:2024-06-08T00:28:11Z,15:04:00,15:04:00,StopPoint:OCETGV INOUI-87751008,10,,1,0,
OCESN2087F3122607:2024-08-10T00:26:19Z,09:04:00,09:04:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2087F3122607:2024-08-10T00:26:19Z,09:55:00,09:58:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2087F3122607:2024-08-10T00:26:19Z,10:19:00,10:21:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2087F3122607:2024-08-10T00:26:19Z,10:42:00,10:44:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2087F3122607:2024-08-10T00:26:19Z,11:11:00,11:21:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2087F3122607:2024-08-10T00:26:19Z,12:18:00,12:21:00,StopPoint:OCETGV INOUI-87725689,5,,0,0,
