trip_headsign,Departure Date,Departure Time,Origin,Arrival Time,Destination,Stops
9832,2024-08-11,15:03:00,Bruxelles Midi,19:50:00,Nantes,"[['Bruxelles Midi', 0, 0, '15:03:00', 0], ['Lille Europe', '15:38:00', 0, '15:52:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '16:44:00', 0, '16:49:00', 0], ['Marne-la-Vallée Chessy', '16:58:00', 0, '17:02:00', 0], ['Massy TGV', '17:33:00', 0, '17:41:00', 0], ['Le Mans', '18:29:00', 0, '18:32:00', 0], ['Angers Saint-Laud', '19:10:00', 0, '19:13:00', 0], ['Nantes', '19:50:00', 0, 0, 0]]"
8542,2024-08-11,15:04:00,Hendaye,20:09:00,Paris Montparnasse Hall 1 - 2,"[['Hendaye', 0, 0, '15:04:00', 0], ['Saint-Jean-de-Luz - Ciboure', '15:14:00', 0, '15:17:00', 0], ['Biarritz', '15:27:00', 0, '15:30:00', 0], ['Bayonne', '15:47:00', 0, '15:50:00', 0], ['Dax', '16:21:00', 0, '16:24:00', 0], ['Bordeaux Saint-Jean', '18:00:00', 1200, '18:06:00', 1200], ['Paris Montparnasse Hall 1 - 2', '20:09:00', 1200, 0, 0]]"
7856,2024-08-11,15:05:00,Nice-Ville,20:42:00,Paris Gare de Lyon Hall 1 - 2,"[['Nice-Ville', 0, 0, '15:05:00', 0], ['Antibes', '15:17:00', 0, '15:20:00', 0], ['Cannes', '15:29:00', 0, '15:33:00', 0], ['Saint-Raphaël Valescure', '15:54:00', 0, '15:57:00', 0], ['Toulon', '16:43:00', 0, '16:47:00', 0], ['Aix-en-Provence TGV', '17:39:00', 0, '17:42:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '20:42:00', 0, 0, 0]]"
8122,2024-08-11,15:05:00,Nantes,17:22:00,Paris Montparnasse Hall 1 - 2,"[['Nantes', 0, 0, '15:05:00', 0], ['Angers Saint-Laud', '15:42:00', 0, '15:45:00', 0], ['Le Mans', '16:23:00', 0, '16:26:00', 0], ['Paris Montparnasse Hall 1 - 2', '17:22:00', 0, 0, 0]]"
2870,2024-08-11,15:06:00,Metz,16:31:00,Paris Est,"[['Metz', 0, 0, '15:06:00', 0], ['Paris Est', '16:31:00', 0, 0, 0]]"
9507,2024-08-11,15:09:00,Paris Est,22:36:00,Munich,"[['Paris Est', 0, 0, '15:09:00', 0], ['Sarrebruck', '17:57:00', 3600, '17:59:00', 3600], ['Kaiserslautern Hbf', '18:38:00', 3600, '18:40:00', 3600], ['Mannheim Hbf', '19:25:00', 3600, '19:27:00', 3600], ['Stuttgart Hbf', '20:04:00', 3600, '20:20:00', 3600], ['Ulm Hbf', '21:21:00', 3600, '21:23:00', 3600], ['Augsburg Hbf', '22:04:00', 3600, '22:07:00', 3600], ['Munich', '22:36:00', 3600, 0, 0]]"
9250,2024-08-11,15:10:00,MILANO PORTA GARIBALDI,23:14:00,Paris Gare de Lyon Hall 1 - 2,"[['MILANO PORTA GARIBALDI', 0, 0, '15:10:00', 0], ['Turin Porta Susa', '16:39:00', 0, '16:41:00', 0], ['OULX CESANA CLAVIERE SESTRIERE', '17:33:00', 0, '17:35:00', 0], ['Modane', '18:05:00', 0, '18:35:00', 0], ['Saint-Jean-de-Maurienne Arvan', '19:05:00', 0, '19:30:00', 0], ['Chambéry - Challes-les-Eaux', '20:15:00', 0, '20:22:00', 0], ['Mâcon - Loché TGV', '21:35:00', 0, '21:38:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '23:14:00', 0, 0, 0]]"
8475,2024-08-11,15:11:00,Paris Montparnasse Hall 1 - 2,18:09:00,Arcachon,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '15:11:00', 0], ['Bordeaux Saint-Jean', '17:14:00', 0, '17:24:00', 0], ['Biganos Facture', '17:46:00', 0, '17:49:00', 0], ['Arcachon', '18:09:00', 0, 0, 0]]"
8509,2024-08-11,15:11:00,Paris Montparnasse Hall 1 - 2,19:22:00,Toulouse Matabiau,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '15:11:00', 0], ['Bordeaux Saint-Jean', '17:14:00', 0, '17:20:00', 0], ['Toulouse Matabiau', '19:22:00', 0, 0, 0]]"
7046,2024-08-11,15:12:00,Lille Flandres,16:15:00,Paris Gare du Nord,"[['Lille Flandres', 0, 0, '15:12:00', 0], ['Paris Gare du Nord', '16:15:00', 0, 0, 0]]"
7246,2024-08-11,15:12:00,Lille Flandres,16:15:00,Paris Gare du Nord,"[['Lille Flandres', 0, 0, '15:12:00', 0], ['Paris Gare du Nord', '16:15:00', 0, 0, 0]]"
8730,2024-08-11,15:12:00,Quimper,19:04:00,Paris Montparnasse Hall 1 - 2,"[['Quimper', 0, 0, '15:12:00', 0], ['Rosporden', '15:23:00', 0, '15:26:00', 0], ['Quimperlé', '15:39:00', 0, '15:41:00', 0], ['Lorient', '15:52:00', 0, '15:55:00', 0], ['Auray', '16:10:00', 0, '16:13:00', 0], ['Vannes', '16:23:00', 0, '16:26:00', 0], ['Rennes', '17:25:00', 0, '17:35:00', 0], ['Paris Montparnasse Hall 1 - 2', '19:04:00', 0, 0, 0]]"
9868,2024-08-11,15:12:00,Marseille Saint-Charles,20:43:00,Bruxelles Midi,"[['Marseille Saint-Charles', 0, 0, '15:12:00', 0], ['Aix-en-Provence TGV', '15:23:00', 0, '15:26:00', 0], ['Avignon TGV', '15:46:00', 0, '15:49:00', 0], ['Lyon Part Dieu', '16:53:00', 0, '17:00:00', 0], ['Marne-la-Vallée Chessy', '18:47:00', 0, '18:51:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '19:01:00', 0, '19:07:00', 0], ['Lille Europe', '19:58:00', 0, '20:09:00', 0], ['Bruxelles Midi', '20:43:00', 0, 0, 0]]"
8634,2024-08-11,15:14:00,Brest,19:04:00,Paris Montparnasse Hall 1 - 2,"[['Brest', 0, 0, '15:14:00', 0], ['Morlaix', '15:43:00', 0, '15:45:00', 0], ['Plouaret Trégor', '16:01:00', 0, '16:04:00', 0], ['Guingamp', '16:17:00', 0, '16:19:00', 0], ['Saint-Brieuc', '16:34:00', 0, '16:37:00', 0], ['Lamballe', '16:46:00', 0, '16:49:00', 0], ['Rennes', '17:29:00', 0, '17:35:00', 0], ['Paris Montparnasse Hall 1 - 2', '19:04:00', 0, 0, 0]]"
7045,2024-08-11,15:16:00,Paris Gare du Nord,16:18:00,Lille Flandres,"[['Paris Gare du Nord', 0, 0, '15:16:00', 0], ['Lille Flandres', '16:18:00', 0, 0, 0]]"
7445,2024-08-11,15:16:00,Paris Gare du Nord,16:18:00,Lille Flandres,"[['Paris Gare du Nord', 0, 0, '15:16:00', 0], ['Lille Flandres', '16:18:00', 0, 0, 0]]"
2369,2024-08-12,13:53:00,Paris Est,16:27:00,Colmar,"[['Paris Est', 0, 0, '13:53:00', 0], ['Strasbourg', '15:38:00', 0, '15:56:00', 0], ['Colmar', '16:27:00', 0, 0, 0]]"
2743,2024-08-12,15:39:00,Paris Est,16:29:00,Reims,"[['Paris Est', 0, 0, '15:39:00', 0], ['Reims', '16:29:00', 0, 0, 0]]"
6165,2024-08-12,11:22:00,Paris Gare de Lyon Hall 1 - 2,17:03:00,Nice-Ville,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '11:22:00', 0], ['Avignon TGV', '14:01:00', 0, '14:04:00', 0], ['Toulon', '15:11:00', 0, '15:15:00', 0], ['Saint-Raphaël Valescure', '16:01:00', 0, '16:04:00', 0], ['Cannes', '16:27:00', 0, '16:31:00', 0], ['Antibes', '16:40:00', 0, '16:43:00', 0], ['Nice-Ville', '17:03:00', 0, 0, 0]]"
6823,2024-08-12,12:10:00,Lyon Part Dieu,16:57:00,Toulouse Matabiau,"[['Lyon Part Dieu', 0, 0, '12:25:00', 900], ['Valence TGV Rhône-Alpes Sud', '13:15:00', 1800, '13:15:00', 1500], ['Nîmes Centre', '13:58:00', 1500, '14:01:00', 1500], ['Montpellier Saint-Roch', '14:36:00', 2100, '14:42:00', 2100], ['Béziers', '15:19:00', 2100, '15:22:00', 2100], ['Narbonne', '15:35:00', 2100, '15:38:00', 2100], ['Carcassonne', '16:07:00', 2100, '16:10:00', 2100], ['Toulouse Matabiau', '16:57:00', 2100, 0, 0]]"
8541,2024-08-12,12:11:00,Paris Montparnasse Hall 1 - 2,16:57:00,Hendaye,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '12:11:00', 0], ['Bordeaux Saint-Jean', '14:14:00', 0, '14:20:00', 0], ['Dax', '15:34:00', 0, '15:38:00', 0], ['Bayonne', '16:14:00', 0, '16:17:00', 0], ['Biarritz', '16:25:00', 0, '16:28:00', 0], ['Saint-Jean-de-Luz - Ciboure', '16:42:00', 0, '16:44:00', 0], ['Hendaye', '16:57:00', 0, 0, 0]]"
6193,2024-08-12,12:14:00,Paris Gare de Lyon Hall 1 - 2,16:37:00,Miramas,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '12:14:00', 0], ['Lyon Saint-Exupéry TGV', '14:05:00', 0, '14:14:00', 0], ['Valence Ville', '14:43:00', 0, '14:46:00', 0], ['Montélimar', '15:07:00', 0, '15:10:00', 0], ['Orange', '15:35:00', 0, '15:38:00', 0], ['Avignon Centre', '15:54:00', 0, '15:57:00', 0], ['Arles', '16:15:00', 0, '16:18:00', 0], ['Miramas', '16:37:00', 0, 0, 0]]"
9213,2024-08-12,12:22:00,Paris Gare de Lyon Hall 1 - 2,16:41:00,Zuerich HB,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '12:22:00', 0], ['Dijon', '13:57:00', 0, '14:01:00', 0], ['Mulhouse', '15:03:00', 0, '15:06:00', 0], ['Basel SBB', '15:41:00', 900, '15:48:00', 900], ['Zuerich HB', '16:41:00', 900, 0, 0]]"
8512,2024-08-12,12:27:00,Toulouse Matabiau,17:09:00,Paris Montparnasse Hall 1 - 2,"[['Toulouse Matabiau', 0, 0, '12:27:00', 0], ['Agen', '13:32:00', 0, '13:35:00', 0], ['Bordeaux Saint-Jean', '14:40:00', 0, '14:46:00', 0], ['Angoulême', '15:20:00', 0, '15:23:00', 0], ['Paris Montparnasse Hall 1 - 2', '17:09:00', 0, 0, 0]]"
5336,2024-08-12,12:31:00,Rennes,16:35:00,Lyon Part Dieu,"[['Rennes', 0, 0, '12:31:00', 0], ['Laval', '12:55:00', 0, '12:58:00', 0], ['Le Mans', '13:27:00', 0, '13:30:00', 0], ['Massy TGV', '14:18:00', 0, '14:26:00', 0], ['Lyon Part Dieu', '16:35:00', 300, 0, 0]]"
6941,2024-08-12,12:46:00,Paris Gare de Lyon Hall 1 - 2,16:42:00,Annecy,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '12:46:00', 0], ['Mâcon - Loché TGV', '14:20:00', 0, '14:23:00', 0], ['Chambéry - Challes-les-Eaux', '15:35:00', 0, '15:48:00', 0], ['Aix-les-Bains le Revard', '15:58:00', 0, '16:01:00', 0], ['Annecy', '16:42:00', 600, 0, 0]]"
6685,2024-08-12,12:52:00,Paris Gare de Lyon Hall 1 - 2,16:33:00,Saint-Étienne Châteaucreux,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '12:52:00', 0], ['Lyon Part Dieu', '14:56:00', 0, '15:51:00', 2700], ['Saint-Étienne Châteaucreux', '16:33:00', 2700, 0, 0]]"
8722,2024-08-12,13:16:00,Quimper,17:04:00,Paris Montparnasse Hall 1 - 2,"[['Quimper', 0, 0, '13:16:00', 0], ['Lorient', '13:49:00', 0, '13:52:00', 0], ['Auray', '14:07:00', 0, '14:10:00', 0], ['Vannes', '14:20:00', 0, '14:23:00', 0], ['Redon', '14:48:00', 0, '14:51:00', 0], ['Rennes', '15:25:00', 0, '15:35:00', 0], ['Paris Montparnasse Hall 1 - 2', '17:04:00', 0, 0, 0]]"
8378,2024-08-12,13:47:00,La Rochelle,16:54:00,Paris Montparnasse Hall 1 - 2,"[['La Rochelle', 0, 0, '13:47:00', 0], ['Surgères', '14:05:00', 0, '14:08:00', 0], ['Niort', '14:26:00', 0, '14:29:00', 0], [""Saint-Maixent-L'École"", '14:42:00', 0, '14:45:00', 0], ['Poitiers', '15:15:00', 0, '15:19:00', 0], ['Saint-Pierre-des-Corps', '15:51:00', 0, '15:56:00', 0], ['Paris Montparnasse Hall 1 - 2', '16:54:00', 0, 0, 0]]"
6617,2024-08-12,13:54:00,Paris Gare de Lyon Hall 1 - 2,16:30:00,Lyon Perrache,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '13:54:00', 0], ['Le Creusot-TGV', '15:14:00', 0, '15:47:00', 1800], ['Lyon Part Dieu', '16:16:00', 1200, '16:22:00', 1200], ['Lyon Perrache', '16:30:00', 1200, 0, 0]]"
12260,2024-08-12,14:46:00,Bordeaux Saint-Jean,17:09:00,Paris Montparnasse Hall 1 - 2,"[['Bordeaux Saint-Jean', 0, 0, '14:46:00', 0], ['Angoulême', '15:20:00', 0, '15:23:00', 0], ['Paris Montparnasse Hall 1 - 2', '17:09:00', 0, 0, 0]]"
6619,2024-08-12,15:00:00,Paris Gare de Lyon Hall 1 - 2,17:10:00,Lyon Perrache,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '15:00:00', 0], ['Lyon Part Dieu', '16:56:00', 0, '17:02:00', 0], ['Lyon Perrache', '17:10:00', 0, 0, 0]]"
12261,2024-08-12,15:11:00,Paris Montparnasse Hall 1 - 2,17:14:00,Bordeaux Saint-Jean,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '15:11:00', 0], ['Bordeaux Saint-Jean', '17:14:00', 0, 0, 0]]"
7047,2024-08-12,15:46:00,Paris Gare du Nord,16:48:00,Lille Flandres,"[['Paris Gare du Nord', 0, 0, '15:46:00', 0], ['Lille Flandres', '16:48:00', 0, 0, 0]]"
7447,2024-08-12,15:46:00,Paris Gare du Nord,16:48:00,Lille Flandres,"[['Paris Gare du Nord', 0, 0, '15:46:00', 0], ['Lille Flandres', '16:48:00', 0, 0, 0]]"
7052,2024-08-12,16:12:00,Lille Flandres,17:14:00,Paris Gare du Nord,"[['Lille Flandres', 0, 0, '16:12:00', 0], ['Paris Gare du Nord', '17:14:00', 0, 0, 0]]"
6170,2024-08-12,11:03:00,Nice-Ville,17:21:00,Paris Gare de Lyon Hall 1 - 2,"[['Nice-Ville', 0, 0, '11:03:00', 0], ['Antibes', '11:15:00', 0, '11:18:00', 0], ['Cannes', '11:27:00', 0, '11:31:00', 0], ['Saint-Raphaël Valescure', '11:52:00', 0, '11:55:00', 0], ['Toulon', '12:42:00', 0, '12:46:00', 0], ['Avignon TGV', '13:54:00', 0, '13:57:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '17:21:00', 2700, 0, 0]]"
8922,2024-08-12,13:50:00,Le Croisic,17:22:00,Paris Montparnasse Hall 1 - 2,"[['Le Croisic', 0, 0, '13:50:00', 0], ['La Baule-Escoublac', '14:01:00', 0, '14:07:00', 0], ['Saint-Nazaire', '14:21:00', 0, '14:24:00', 0], ['Nantes', '14:59:00', 0, '15:05:00', 0], ['Angers Saint-Laud', '15:42:00', 0, '15:46:00', 0], ['Le Mans', '16:23:00', 0, '16:26:00', 0], ['Paris Montparnasse Hall 1 - 2', '17:22:00', 0, 0, 0]]"
6743,2024-08-12,14:52:00,Paris Gare de Lyon Hall 1 - 2,17:26:00,Besançon Viotte,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '14:52:00', 0], ['Montbard', '15:54:00', 0, '15:57:00', 0], ['Dijon', '16:31:00', 0, '16:35:00', 0], ['Dole', '16:58:00', 0, '17:01:00', 0], ['Besançon Viotte', '17:26:00', 0, 0, 0]]"
8122,2024-08-12,15:05:00,Nantes,17:22:00,Paris Montparnasse Hall 1 - 2,"[['Nantes', 0, 0, '15:05:00', 0], ['Angers Saint-Laud', '15:42:00', 0, '15:46:00', 0], ['Le Mans', '16:23:00', 0, '16:26:00', 0], ['Paris Montparnasse Hall 1 - 2', '17:22:00', 0, 0, 0]]"
2440,2024-08-12,15:31:00,Strasbourg,17:21:00,Paris Est,"[['Strasbourg', 0, 0, '15:31:00', 0], ['Paris Est', '17:21:00', 300, 0, 0]]"
2652,2024-08-12,15:56:00,Metz,17:25:00,Paris Est,"[['Metz', 0, 0, '15:56:00', 0], ['Paris Est', '17:25:00', 300, 0, 0]]"
9513,2024-08-12,08:12:00,Marseille Saint-Charles,17:39:00,Stuttgart Hbf,"[['Marseille Saint-Charles', 0, 0, '08:12:00', 0], ['Aix-en-Provence TGV', '08:23:00', 0, '08:26:00', 0], ['Avignon TGV', '08:45:00', 0, '08:48:00', 0], ['Lyon Part Dieu', '09:58:00', 300, '10:03:00', 0], ['Chalon-sur-Saône', '11:03:00', 0, '11:06:00', 0], ['Besançon Franche-Comté TGV', '12:01:00', 0, '12:04:00', 0], ['Belfort - Montbéliard TGV', '12:24:00', 0, '12:27:00', 0], ['Mulhouse', '12:50:00', 0, '12:53:00', 0], ['Strasbourg', '13:43:00', 0, '13:52:00', 0], ['Sarrebruck', '15:19:00', 0, '15:21:00', 0], ['Kaiserslautern Hbf', '16:00:00', 300, '16:02:00', 300], ['Mannheim Hbf', '16:44:00', 300, '16:46:00', 300], ['Stuttgart Hbf', '17:39:00', 600, 0, 0]]"
9879,2024-08-12,11:33:00,Bettembourg,19:00:00,Montpellier Sud de France,"[['Bettembourg', 0, 0, '11:33:00', 0], ['Thionville', '11:50:00', 300, '11:53:00', 300], ['Metz', '12:10:00', 300, '12:15:00', 300], ['Strasbourg', '13:02:00', 300, '13:10:00', 300], ['Mulhouse', '14:04:00', 600, '14:07:00', 600], ['Belfort - Montbéliard TGV', '14:28:00', 600, '14:31:00', 600], ['Besançon Franche-Comté TGV', '14:51:00', 600, '14:54:00', 600], ['Dijon', '15:21:00', 600, '15:31:00', 600], ['Mâcon', '16:28:00', 600, '16:31:00', 600], ['Lyon Part Dieu', '17:06:00', 600, '17:20:00', 600], ['Valence TGV Rhône-Alpes Sud', '17:56:00', 600, '18:01:00', 600], ['Nîmes Pont du Gard', '18:37:00', 600, '18:40:00', 600], ['Montpellier Sud de France', '19:00:00', 600, 0, 0]]"
7841,2024-08-12,11:38:00,Lille Flandres,17:42:00,Marseille Saint-Charles,"[['Lille Flandres', 0, 0, '12:28:00', 3000], ['Aéroport Charles de Gaulle 2 TGV', '13:22:00', 3000, '13:27:00', 3000], ['Marne-la-Vallée Chessy', '13:46:00', 3600, '13:50:00', 3600], ['Lyon Saint-Exupéry TGV', '16:03:00', 5400, '16:07:00', 5400], ['Avignon TGV', '16:57:00', 5400, '17:00:00', 5400], ['Aix-en-Provence TGV', '17:20:00', 5400, '17:23:00', 5400], ['Marseille Saint-Charles', '17:42:00', 5400, 0, 0]]"
6176,2024-08-12,12:03:00,Nice-Ville,18:15:00,Paris Gare de Lyon Hall 1 - 2,"[['Nice-Ville', 0, 0, '12:03:00', 0], ['Antibes', '12:16:00', 0, '12:20:00', 0], ['Cannes', '12:30:00', 0, '12:34:00', 0], ['Saint-Raphaël Valescure', '12:55:00', 0, '12:58:00', 0], ['Toulon', '13:50:00', 300, '13:54:00', 300], ['Marseille Saint-Charles', '14:37:00', 300, '14:51:00', 300], ['Paris Gare de Lyon Hall 1 - 2', '18:15:00', 1500, 0, 0]]"
5066,2024-08-12,12:14:00,Marseille Saint-Charles,17:34:00,Lille Europe,"[['Marseille Saint-Charles', 0, 0, '12:14:00', 0], ['Aix-en-Provence TGV', '12:25:00', 0, '12:28:00', 0], ['Avignon TGV', '12:47:00', 0, '12:50:00', 0], ['Lyon Part Dieu', '13:53:00', 0, '14:10:00', 600], ['Marne-la-Vallée Chessy', '15:51:00', 300, '15:55:00', 300], ['Aéroport Charles de Gaulle 2 TGV', '16:05:00', 300, '16:37:00', 1800], ['Lille Europe', '17:34:00', 2100, 0, 0]]"
9866,2024-08-12,12:14:00,Marseille Saint-Charles,18:51:00,Bruxelles Midi,"[['Marseille Saint-Charles', 0, 0, '12:14:00', 0], ['Aix-en-Provence TGV', '12:25:00', 0, '12:28:00', 0], ['Avignon TGV', '12:47:00', 0, '12:50:00', 0], ['Lyon Part Dieu', '13:53:00', 0, '14:10:00', 600], ['Marne-la-Vallée Chessy', '15:51:00', 300, '15:55:00', 300], ['Aéroport Charles de Gaulle 2 TGV', '16:05:00', 300, '16:37:00', 1800], ['Lille Europe', '17:34:00', 2100, '17:50:00', 1800], ['Bruxelles Midi', '18:51:00', 1800, 0, 0]]"
5537,2024-08-12,12:26:00,Nancy,22:28:00,Nice-Ville,"[['Nancy', 0, 0, '12:26:00', 0], ['Strasbourg', '13:29:00', 0, '13:42:00', 300], ['Colmar', '14:07:00', 300, '14:10:00', 300], ['Mulhouse', '14:36:00', 0, '14:40:00', 0], ['Belfort - Montbéliard TGV', '15:02:00', 0, '15:06:00', 0], ['Besançon Franche-Comté TGV', '15:29:00', 0, '15:36:00', 0], ['Dijon', '16:04:00', 0, '16:20:00', 0], ['Beaune', '16:39:00', 0, '16:42:00', 0], ['Lyon Part Dieu', '17:56:00', 0, '18:06:00', 0], ['Avignon TGV', '19:08:00', 0, '19:11:00', 0], ['Aix-en-Provence TGV', '19:30:00', 0, '19:33:00', 0], ['Marseille Saint-Charles', '19:45:00', 0, '19:59:00', 0], ['Toulon', '20:41:00', 0, '20:45:00', 0], ['Les Arcs - Draguignan', '21:18:00', 0, '21:21:00', 0], ['Saint-Raphaël Valescure', '21:35:00', 0, '21:38:00', 0], ['Cannes', '22:00:00', 0, '22:04:00', 0], ['Antibes', '22:12:00', 0, '22:15:00', 0], ['Nice-Ville', '22:28:00', 0, 0, 0]]"
9510,2024-08-12,12:27:00,Stuttgart Hbf,21:51:00,Marseille Saint-Charles,"[['Stuttgart Hbf', 0, 0, '12:27:00', 0], ['Mannheim Hbf', '13:12:00', 0, '13:19:00', 300], ['Kaiserslautern Hbf', '14:03:00', 300, '14:04:00', 300], ['Sarrebruck', '14:41:00', 300, '14:42:00', 300], ['Strasbourg', '16:12:00', 300, '16:16:00', 60], ['Mulhouse', '17:10:00', 300, '17:14:00', 300], ['Belfort - Montbéliard TGV', '17:36:00', 300, '17:39:00', 300], ['Besançon Franche-Comté TGV', '18:00:00', 300, '18:03:00', 300], ['Chalon-sur-Saône', '18:58:00', 300, '19:01:00', 300], ['Lyon Part Dieu', '20:01:00', 300, '20:11:00', 300], ['Avignon TGV', '21:14:00', 300, '21:17:00', 300], ['Aix-en-Provence TGV', '21:36:00', 300, '21:39:00', 300], ['Marseille Saint-Charles', '21:51:00', 300, 0, 0]]"
7673,2024-08-12,12:37:00,Paris Montparnasse Hall 1 - 2,20:23:00,Toulouse Matabiau,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '14:17:00', 6000], ['Massy TGV', '15:16:00', 9000, '15:19:00', 9000], ['Angoulême', '16:59:00', 9000, '17:02:00', 9000], ['Bordeaux Saint-Jean', '17:48:00', 9600, '17:59:00', 9600], ['Agen', '19:02:00', 9600, '19:15:00', 10200], ['Montauban Ville Bourbon', '19:51:00', 10200, '19:54:00', 10200], ['Toulouse Matabiau', '20:23:00', 10200, 0, 0]]"
5306,2024-08-12,12:44:00,Nantes,18:39:00,Lyon Perrache,"[['Nantes', 0, 0, '13:39:00', 3300], ['Angers Saint-Laud', '14:18:00', 3300, '14:21:00', 3300], ['Saumur', '14:41:00', 3300, '14:44:00', 3300], ['Saint-Pierre-des-Corps', '15:14:00', 3000, '15:18:00', 3000], ['Massy TGV', '16:08:00', 3000, '16:16:00', 3000], ['Lyon Part Dieu', '18:20:00', 3000, '18:30:00', 3000], ['Lyon Perrache', '18:39:00', 3000, 0, 0]]"
7615,2024-08-12,12:47:00,Paris Montparnasse Hall 1 - 2,18:30:00,Quimper,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '14:17:00', 5400], ['Le Mans', '15:12:00', 5400, '15:16:00', 5400], ['Laval', '15:44:00', 5400, '15:47:00', 5400], ['Rennes', '16:11:00', 5400, '16:15:00', 5400], ['Vannes', '17:15:00', 5400, '17:18:00', 5400], ['Auray', '17:29:00', 5400, '17:32:00', 5400], ['Lorient', '17:48:00', 5400, '17:51:00', 5400], ['Quimper', '18:30:00', 5400, 0, 0]]"
5284,2024-08-12,12:58:00,Bordeaux Saint-Jean,18:13:00,Lille Europe,"[['Bordeaux Saint-Jean', 0, 0, '12:58:00', 0], ['Angoulême', '13:38:00', 300, '13:41:00', 300], ['Poitiers', '14:21:00', 300, '14:24:00', 300], ['Saint-Pierre-des-Corps', '14:57:00', 300, '15:01:00', 300], ['Massy TGV', '15:57:00', 600, '16:00:00', 300], ['Marne-la-Vallée Chessy', '16:31:00', 300, '16:41:00', 600], ['Aéroport Charles de Gaulle 2 TGV', '16:51:00', 600, '16:57:00', 600], ['TGV Haute Picardie', '17:32:00', 900, '17:46:00', 900], ['Lille Europe', '18:13:00', 900, 0, 0]]"
5444,2024-08-12,12:58:00,Bordeaux Saint-Jean,18:47:00,Strasbourg,"[['Bordeaux Saint-Jean', 0, 0, '12:58:00', 0], ['Angoulême', '13:38:00', 300, '13:41:00', 300], ['Poitiers', '14:21:00', 300, '14:24:00', 300], ['Saint-Pierre-des-Corps', '14:57:00', 300, '15:01:00', 300], ['Massy TGV', '15:57:00', 600, '16:00:00', 300], ['Marne-la-Vallée Chessy', '16:31:00', 300, '16:47:00', 600], ['Champagne-Ardenne TGV', '17:14:00', 600, '17:16:00', 600], ['Meuse TGV', '17:41:00', 600, '17:44:00', 600], ['Lorraine TGV', '18:03:00', 600, '18:09:00', 600], ['Strasbourg', '18:47:00', 600, 0, 0]]"
6258,2024-08-12,12:59:00,Perpignan,18:32:00,Paris Gare de Lyon Hall 1 - 2,"[['Perpignan', 0, 0, '12:59:00', 0], ['Narbonne', '13:36:00', 0, '13:39:00', 0], ['Béziers', '13:52:00', 0, '13:55:00', 0], ['Agde', '14:07:00', 0, '14:10:00', 0], ['Sète', '14:23:00', 0, '14:26:00', 0], ['Montpellier Sud de France', '14:44:00', 0, '14:51:00', 0], ['Nîmes Pont du Gard', '15:10:00', 0, '15:15:00', 0], ['Valence TGV Rhône-Alpes Sud', '15:57:00', 300, '16:00:00', 300], ['Paris Gare de Lyon Hall 1 - 2', '18:32:00', 1200, 0, 0]]"
7835,2024-08-12,12:59:00,Lille Flandres,18:00:00,Marseille Saint-Charles,"[['Lille Flandres', 0, 0, '12:59:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '13:53:00', 0, '13:58:00', 0], ['Marne-la-Vallée Chessy', '14:07:00', 0, '14:13:00', 0], ['Lyon Part Dieu', '16:20:00', 1200, '16:26:00', 1200], ['Avignon TGV', '17:29:00', 1200, '17:32:00', 1200], ['Marseille Saint-Charles', '18:00:00', 900, 0, 0]]"
8540,2024-08-12,13:01:00,Hendaye,18:24:00,Paris Montparnasse Hall 1 - 2,"[['Hendaye', 0, 0, '13:06:00', 300], ['Saint-Jean-de-Luz - Ciboure', '13:16:00', 300, '13:18:00', 300], ['Biarritz', '13:33:00', 600, '13:36:00', 600], ['Bayonne', '13:48:00', 600, '13:51:00', 600], ['Dax', '14:21:00', 300, '14:26:00', 300], ['Bordeaux Saint-Jean', '15:40:00', 0, '16:21:00', 2100], ['Paris Montparnasse Hall 1 - 2', '18:24:00', 2100, 0, 0]]"
9553,2024-08-12,13:09:00,Paris Est,17:41:00,Francfort sur le Main,"[['Paris Est', 0, 0, '13:09:00', 0], ['Sarrebruck', '14:57:00', 0, '14:59:00', 0], ['Kaiserslautern Hbf', '15:35:00', 0, '15:37:00', 0], ['Mannheim Hbf', '16:20:00', 300, '16:26:00', 0], ['Francfort sur le Main', '17:41:00', 0, 0, 0]]"
